"Date","Time (LST)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2023/07/20","18:36","2.386","-","2.94"
"2023/07/20","18:42","2.354","-","2.95"
"2023/07/20","18:48","2.321","-","2.87"
"2023/07/20","18:54","2.287","-","2.84"
"2023/07/20","19:00","2.25","-","2.86"
"2023/07/20","19:06","2.213","-","2.83"
"2023/07/20","19:12","2.174","-","2.72"
"2023/07/20","19:18","2.134","-","2.72"
"2023/07/20","19:24","2.092","-","2.67"
"2023/07/20","19:30","2.05","-","2.62"
"2023/07/20","19:36","2.006","-","2.64"
"2023/07/20","19:42","1.962","-","2.56"
"2023/07/20","19:48","1.918","-","2.5"
"2023/07/20","19:54","1.872","-","2.43"
"2023/07/20","20:00","1.826","-","2.41"
"2023/07/20","20:06","1.78","-","2.4"
"2023/07/20","20:12","1.734","-","2.31"
"2023/07/20","20:18","1.687","-","2.25"
"2023/07/20","20:24","1.64","-","2.24"
"2023/07/20","20:30","1.594","-","2.25"
"2023/07/20","20:36","1.547","-","2.15"
"2023/07/20","20:42","1.501","-","2.06"
"2023/07/20","20:48","1.455","-","2.06"
"2023/07/20","20:54","1.41","-","2"
"2023/07/20","21:00","1.364","-","1.95"
"2023/07/20","21:06","1.32","-","1.98"
"2023/07/20","21:12","1.276","-","1.81"
"2023/07/20","21:18","1.233","-","1.84"
"2023/07/20","21:24","1.19","-","1.85"
"2023/07/20","21:30","1.149","-","1.81"
"2023/07/20","21:36","1.108","-","1.73"
"2023/07/20","21:42","1.068","-","1.68"
"2023/07/20","21:48","1.03","-","1.67"
"2023/07/20","21:54","0.992","-","1.68"
"2023/07/20","22:00","0.956","-","1.66"
"2023/07/20","22:06","0.921","-","1.58"
"2023/07/20","22:12","0.887","-","1.52"
"2023/07/20","22:18","0.855","-","1.44"
"2023/07/20","22:24","0.824","-","1.49"
"2023/07/20","22:30","0.794","-","1.54"
"2023/07/20","22:36","0.766","-","1.51"
"2023/07/20","22:42","0.74","-","1.27"
"2023/07/20","22:48","0.715","-","1.34"
"2023/07/20","22:54","0.692","-","1.43"
"2023/07/20","23:00","0.671","-","1.35"
"2023/07/20","23:06","0.652","-","1.29"
"2023/07/20","23:12","0.635","-","1.3"
"2023/07/20","23:18","0.619","-","1.29"
"2023/07/20","23:24","0.606","-","1.25"
"2023/07/20","23:30","0.594","-","1.29"
"2023/07/20","23:36","0.584","-","1.27"
"2023/07/20","23:42","0.576","-","1.17"
"2023/07/20","23:48","0.571","-","1.17"
"2023/07/20","23:54","0.567","-","1.22"
"2023/07/21","00:00","0.565","-","1.2"
"2023/07/21","00:06","0.565","-","1.2"
"2023/07/21","00:12","0.567","-","1.15"
"2023/07/21","00:18","0.571","-","1.13"
"2023/07/21","00:24","0.576","-","1.2"
"2023/07/21","00:30","0.583","-","1.17"
"2023/07/21","00:36","0.593","-","1.2"
"2023/07/21","00:42","0.603","-","1.19"
"2023/07/21","00:48","0.615","-","1.19"
"2023/07/21","00:54","0.629","-","1.16"
"2023/07/21","01:00","0.644","-","1.24"
"2023/07/21","01:06","0.661","-","1.27"
"2023/07/21","01:12","0.678","-","1.22"
"2023/07/21","01:18","0.697","-","1.25"
"2023/07/21","01:24","0.717","-","1.3"
"2023/07/21","01:30","0.737","-","1.33"
"2023/07/21","01:36","0.759","-","1.36"
"2023/07/21","01:42","0.781","-","1.35"
"2023/07/21","01:48","0.804","-","1.35"
"2023/07/21","01:54","0.827","-","1.38"
"2023/07/21","02:00","0.85","-","1.35"
"2023/07/21","02:06","0.874","-","1.46"
"2023/07/21","02:12","0.898","-","1.42"
"2023/07/21","02:18","0.922","-","1.47"
"2023/07/21","02:24","0.946","-","1.52"
"2023/07/21","02:30","0.97","-","1.46"
"2023/07/21","02:36","0.994","-","1.51"
"2023/07/21","02:42","1.018","-","1.52"
"2023/07/21","02:48","1.041","-","1.65"
"2023/07/21","02:54","1.064","-","1.57"
"2023/07/21","03:00","1.086","-","1.55"
"2023/07/21","03:06","1.108","-","1.64"
"2023/07/21","03:12","1.129","-","1.7"
"2023/07/21","03:18","1.149","-","1.67"
"2023/07/21","03:24","1.169","-","1.62"
"2023/07/21","03:30","1.188","-","1.74"
"2023/07/21","03:36","1.206","-","1.69"
"2023/07/21","03:42","1.223","-","1.74"
"2023/07/21","03:48","1.239","-","1.85"
"2023/07/21","03:54","1.254","-","1.72"
"2023/07/21","04:00","1.268","-","1.67"
"2023/07/21","04:06","1.28","-","1.87"
"2023/07/21","04:12","1.292","-","1.84"
"2023/07/21","04:18","1.302","-","1.75"
"2023/07/21","04:24","1.311","-","1.78"
"2023/07/21","04:30","1.319","-","1.84"
"2023/07/21","04:36","1.326","-","1.9"
"2023/07/21","04:42","1.331","-","1.82"
"2023/07/21","04:48","1.334","-","1.87"
"2023/07/21","04:54","1.336","-","1.87"
"2023/07/21","05:00","1.337","-","1.88"
"2023/07/21","05:06","1.336","-","1.91"
"2023/07/21","05:12","1.334","-","1.85"
"2023/07/21","05:18","1.33","-","1.87"
"2023/07/21","05:24","1.324","-","1.85"
"2023/07/21","05:30","1.317","-","1.86"
"2023/07/21","05:36","1.308","-","1.8"
"2023/07/21","05:42","1.298","-","1.87"
"2023/07/21","05:48","1.286","-","1.85"
"2023/07/21","05:54","1.273","-","1.81"
"2023/07/21","06:00","1.258","-","1.82"
"2023/07/21","06:06","1.241","-","1.83"
"2023/07/21","06:12","1.224","-","1.74"
"2023/07/21","06:18","1.204","-","1.71"
"2023/07/21","06:24","1.184","-","1.77"
"2023/07/21","06:30","1.162","-","1.73"
"2023/07/21","06:36","1.139","-","1.67"
"2023/07/21","06:42","1.114","-","1.7"
"2023/07/21","06:48","1.089","-","1.59"
"2023/07/21","06:54","1.063","-","1.61"
"2023/07/21","07:00","1.035","-","1.59"
"2023/07/21","07:06","1.007","-","1.54"
"2023/07/21","07:12","0.978","-","1.56"
"2023/07/21","07:18","0.949","-","1.5"
"2023/07/21","07:24","0.919","-","1.53"
"2023/07/21","07:30","0.888","-","1.42"
"2023/07/21","07:36","0.858","-","1.41"
"2023/07/21","07:42","0.827","-","1.41"
"2023/07/21","07:48","0.796","-","1.35"
"2023/07/21","07:54","0.765","-","1.3"
"2023/07/21","08:00","0.734","-","1.34"
"2023/07/21","08:06","0.703","-","1.3"
"2023/07/21","08:12","0.672","-","1.22"
"2023/07/21","08:18","0.642","-","1.19"
"2023/07/21","08:24","0.612","-","1.15"
"2023/07/21","08:30","0.583","-","1.12"
"2023/07/21","08:36","0.554","-","1.18"
"2023/07/21","08:42","0.526","-","1.1"
"2023/07/21","08:48","0.499","-","1.04"
"2023/07/21","08:54","0.473","-","1.02"
"2023/07/21","09:00","0.447","-","1.04"
"2023/07/21","09:06","0.423","-","1.01"
"2023/07/21","09:12","0.399","-","0.99"
"2023/07/21","09:18","0.377","-","0.94"
"2023/07/21","09:24","0.356","-","0.89"
"2023/07/21","09:30","0.336","-","0.91"
"2023/07/21","09:36","0.317","-","0.83"
"2023/07/21","09:42","0.3","-","0.88"
"2023/07/21","09:48","0.284","-","0.88"
"2023/07/21","09:54","0.269","-","0.77"
"2023/07/21","10:00","0.256","-","0.81"
"2023/07/21","10:06","0.244","-","0.78"
"2023/07/21","10:12","0.234","-","0.79"
"2023/07/21","10:18","0.226","-","0.81"
"2023/07/21","10:24","0.219","-","0.69"
"2023/07/21","10:30","0.214","-","0.77"
"2023/07/21","10:36","0.21","-","0.68"
"2023/07/21","10:42","0.209","-","0.78"
"2023/07/21","10:48","0.209","-","0.76"
"2023/07/21","10:54","0.211","-","0.76"
"2023/07/21","11:00","0.216","-","0.74"
"2023/07/21","11:06","0.222","-","0.71"
"2023/07/21","11:12","0.23","-","0.76"
"2023/07/21","11:18","0.24","-","0.81"
"2023/07/21","11:24","0.252","-","0.82"
"2023/07/21","11:30","0.267","-","0.76"
"2023/07/21","11:36","0.283","-","0.74"
"2023/07/21","11:42","0.302","-","0.85"
"2023/07/21","11:48","0.322","-","0.86"
"2023/07/21","11:54","0.345","-","0.88"
"2023/07/21","12:00","0.37","-","0.91"
"2023/07/21","12:06","0.397","-","0.86"
"2023/07/21","12:12","0.426","-","0.89"
"2023/07/21","12:18","0.457","-","1.01"
"2023/07/21","12:24","0.49","-","1.01"
"2023/07/21","12:30","0.525","-","1.05"
"2023/07/21","12:36","0.561","-","1.08"
"2023/07/21","12:42","0.6","-","1.04"
"2023/07/21","12:48","0.64","-","1.19"
"2023/07/21","12:54","0.681","-","1.21"
"2023/07/21","13:00","0.725","-","1.2"
"2023/07/21","13:06","0.769","-","1.21"
"2023/07/21","13:12","0.815","-","1.29"
"2023/07/21","13:18","0.862","-","1.37"
"2023/07/21","13:24","0.91","-","1.4"
"2023/07/21","13:30","0.959","-","1.44"
"2023/07/21","13:36","1.009","-","1.45"
"2023/07/21","13:42","1.059","-","1.53"
"2023/07/21","13:48","1.11","-","1.61"
"2023/07/21","13:54","1.162","-","1.62"
"2023/07/21","14:00","1.213","-","1.73"
"2023/07/21","14:06","1.265","-","1.69"
"2023/07/21","14:12","1.317","-","1.73"
"2023/07/21","14:18","1.369","-","1.86"
"2023/07/21","14:24","1.421","-","1.83"
"2023/07/21","14:30","1.472","-","1.97"
"2023/07/21","14:36","1.524","-","2.02"
"2023/07/21","14:42","1.574","-","2.08"
"2023/07/21","14:48","1.624","-","1.98"
"2023/07/21","14:54","1.673","-","2.22"
"2023/07/21","15:00","1.722","-","2.24"
"2023/07/21","15:06","1.769","-","2.19"
"2023/07/21","15:12","1.816","-","2.22"
"2023/07/21","15:18","1.862","-","2.36"
"2023/07/21","15:24","1.906","-","2.35"
"2023/07/21","15:30","1.949","-","2.47"
"2023/07/21","15:36","1.991","-","2.45"
"2023/07/21","15:42","2.032","-","2.42"
"2023/07/21","15:48","2.071","-","2.51"
"2023/07/21","15:54","2.109","-","2.58"
"2023/07/21","16:00","2.145","-","2.63"
"2023/07/21","16:06","2.179","-","2.63"
"2023/07/21","16:12","2.212","-","2.56"
"2023/07/21","16:18","2.243","-","2.68"
"2023/07/21","16:24","2.273","-","2.8"
"2023/07/21","16:30","2.3","-","2.75"
"2023/07/21","16:36","2.326","-","2.76"
"2023/07/21","16:42","2.35","-","2.77"
"2023/07/21","16:48","2.371","-","2.79"
"2023/07/21","16:54","2.391","-","2.84"
"2023/07/21","17:00","2.408","-","2.87"
"2023/07/21","17:06","2.424","-","2.82"
"2023/07/21","17:12","2.437","-","2.93"
"2023/07/21","17:18","2.448","-","2.87"
"2023/07/21","17:24","2.456","-","2.9"
"2023/07/21","17:30","2.463","-","2.85"
"2023/07/21","17:36","2.467","-","2.92"
"2023/07/21","17:42","2.468","-","2.84"
"2023/07/21","17:48","2.468","-","2.91"
"2023/07/21","17:54","2.465","-","2.95"
"2023/07/21","18:00","2.46","-","2.87"
"2023/07/21","18:06","2.452","-","2.87"
"2023/07/21","18:12","2.442","-","2.83"
"2023/07/21","18:18","2.43","-","2.82"
"2023/07/21","18:24","2.416","-","2.91"
"2023/07/21","18:30","2.4","-","2.83"
"2023/07/21","18:36","2.381","-","2.75"
"2023/07/21","18:42","2.36","-","2.72"
"2023/07/21","18:48","2.337","-","2.83"
"2023/07/21","18:54","2.313","-","2.73"
"2023/07/21","19:00","2.286","-","2.7"
"2023/07/21","19:06","2.258","-","2.73"
"2023/07/21","19:12","2.228","-","2.6"
"2023/07/21","19:18","2.196","-","2.59"
"2023/07/21","19:24","2.163","-","2.67"
"2023/07/21","19:30","2.128","-","2.54"
"2023/07/21","19:36","2.093","-","2.51"
"2023/07/21","19:42","2.056","-","2.54"
"2023/07/21","19:48","2.017","-","2.47"
"2023/07/21","19:54","1.978","-","2.4"
"2023/07/21","20:00","1.938","-","2.42"
"2023/07/21","20:06","1.898","-","2.32"
"2023/07/21","20:12","1.856","-","2.3"
"2023/07/21","20:18","1.814","-","2.32"
"2023/07/21","20:24","1.771","-","2.21"
"2023/07/21","20:30","1.729","-","2.21"
"2023/07/21","20:36","1.685","-","2.13"
"2023/07/21","20:42","1.642","-","2.06"
"2023/07/21","20:48","1.598","-","2.05"
"2023/07/21","20:54","1.555","-","2.03"
"2023/07/21","21:00","1.511","-","2.01"
"2023/07/21","21:06","1.468","-","1.9"
"2023/07/21","21:12","1.425","-","1.87"
"2023/07/21","21:18","1.382","-","1.79"
"2023/07/21","21:24","1.339","-","1.86"
"2023/07/21","21:30","1.297","-","1.84"
"2023/07/21","21:36","1.255","-","1.72"
"2023/07/21","21:42","1.214","-","1.71"
"2023/07/21","21:48","1.174","-","1.67"
"2023/07/21","21:54","1.134","-","1.62"
"2023/07/21","22:00","1.095","-","1.58"
"2023/07/21","22:06","1.056","-","1.54"
"2023/07/21","22:12","1.019","-","1.51"
"2023/07/21","22:18","0.982","-","1.48"
"2023/07/21","22:24","0.947","-","1.44"
"2023/07/21","22:30","0.912","-","1.42"
"2023/07/21","22:36","0.879","-","1.38"
"2023/07/21","22:42","0.847","-","1.29"
"2023/07/21","22:48","0.816","-","1.35"
"2023/07/21","22:54","0.786","-","1.37"
"2023/07/21","23:00","0.758","-","1.18"
"2023/07/21","23:06","0.731","-","1.2"
"2023/07/21","23:12","0.706","-","1.26"
"2023/07/21","23:18","0.683","-","1.17"
"2023/07/21","23:24","0.661","-","1.18"
"2023/07/21","23:30","0.64","-","1.19"
"2023/07/21","23:36","0.622","-","1.04"
"2023/07/21","23:42","0.605","-","1.05"
"2023/07/21","23:48","0.59","-","1.16"
"2023/07/21","23:54","0.577","-","1.07"
"2023/07/22","00:00","0.566","-","1.05"
"2023/07/22","00:06","0.557","-","1.1"
"2023/07/22","00:12","0.55","-","1.05"
"2023/07/22","00:18","0.545","-","1.01"
"2023/07/22","00:24","0.541","-","1.08"
"2023/07/22","00:30","0.54","-","1.02"
"2023/07/22","00:36","0.54","-","1.01"
"2023/07/22","00:42","0.542","-","1.11"
"2023/07/22","00:48","0.546","-","1"
"2023/07/22","00:54","0.552","-","1.04"
"2023/07/22","01:00","0.56","-","1.05"
"2023/07/22","01:06","0.569","-","1.1"
"2023/07/22","01:12","0.579","-","1.04"
"2023/07/22","01:18","0.592","-","1.04"
"2023/07/22","01:24","0.605","-","1.16"
"2023/07/22","01:30","0.62","-","1.04"
"2023/07/22","01:36","0.637","-","1.1"
"2023/07/22","01:42","0.654","-","1.17"
"2023/07/22","01:48","0.672","-","1.2"
"2023/07/22","01:54","0.692","-","1.17"
"2023/07/22","02:00","0.712","-","1.28"
"2023/07/22","02:06","0.733","-","1.24"
"2023/07/22","02:12","0.755","-","1.16"
"2023/07/22","02:18","0.777","-","1.35"
"2023/07/22","02:24","0.8","-","1.37"
"2023/07/22","02:30","0.823","-","1.25"
"2023/07/22","02:36","0.847","-","1.34"
"2023/07/22","02:42","0.87","-","1.43"
"2023/07/22","02:48","0.894","-","1.38"
"2023/07/22","02:54","0.918","-","1.39"
"2023/07/22","03:00","0.942","-","1.47"
"2023/07/22","03:06","0.965","-","1.41"
"2023/07/22","03:12","0.989","-","1.52"
"2023/07/22","03:18","1.012","-","1.56"
"2023/07/22","03:24","1.035","-","1.52"
"2023/07/22","03:30","1.057","-","1.53"
"2023/07/22","03:36","1.08","-","1.6"
"2023/07/22","03:42","1.101","-","1.63"
"2023/07/22","03:48","1.122","-","1.6"
"2023/07/22","03:54","1.143","-","1.66"
"2023/07/22","04:00","1.163","-","1.72"
"2023/07/22","04:06","1.182","-","1.74"
"2023/07/22","04:12","1.2","-","1.75"
"2023/07/22","04:18","1.218","-","1.7"
"2023/07/22","04:24","1.234","-","1.78"
"2023/07/22","04:30","1.25","-","1.8"
"2023/07/22","04:36","1.265","-","1.82"
"2023/07/22","04:42","1.279","-","1.82"
"2023/07/22","04:48","1.292","-","1.82"
"2023/07/22","04:54","1.304","-","1.86"
"2023/07/22","05:00","1.315","-","1.88"
"2023/07/22","05:06","1.324","-","1.9"
"2023/07/22","05:12","1.332","-","1.9"
"2023/07/22","05:18","1.339","-","1.83"
"2023/07/22","05:24","1.345","-","1.91"
"2023/07/22","05:30","1.35","-","2"
"2023/07/22","05:36","1.353","-","1.91"
"2023/07/22","05:42","1.354","-","1.88"
"2023/07/22","05:48","1.355","-","1.93"
"2023/07/22","05:54","1.354","-","1.99"
"2023/07/22","06:00","1.351","-","1.95"
"2023/07/22","06:06","1.347","-","1.93"
"2023/07/22","06:12","1.341","-","1.93"
"2023/07/22","06:18","1.335","-","1.97"
"2023/07/22","06:24","1.326","-","1.93"
"2023/07/22","06:30","1.317","-","1.94"
"2023/07/22","06:36","1.305","-","1.91"
"2023/07/22","06:42","1.293","-","1.88"
"2023/07/22","06:48","1.279","-","1.9"
"2023/07/22","06:54","1.264","-","1.91"
"2023/07/22","07:00","1.248","-","1.86"
"2023/07/22","07:06","1.231","-","1.81"
"2023/07/22","07:12","1.212","-","1.82"
"2023/07/22","07:18","1.193","-","1.79"
"2023/07/22","07:24","1.172","-","1.82"
"2023/07/22","07:30","1.151","-","1.74"
"2023/07/22","07:36","1.129","-","1.73"
"2023/07/22","07:42","1.106","-","1.69"
"2023/07/22","07:48","1.083","-","1.65"
"2023/07/22","07:54","1.059","-","1.73"
"2023/07/22","08:00","1.035","-","1.68"
"2023/07/22","08:06","1.01","-","1.58"
"2023/07/22","08:12","0.985","-","1.56"
"2023/07/22","08:18","0.96","-","1.56"
"2023/07/22","08:24","0.935","-","1.57"
"2023/07/22","08:30","0.91","-","1.55"
"2023/07/22","08:36","0.884","-","1.52"
"2023/07/22","08:42","0.859","-","1.42"
"2023/07/22","08:48","0.835","-","1.45"
"2023/07/22","08:54","0.81","-","1.5"
"2023/07/22","09:00","0.786","-","1.42"
"2023/07/22","09:06","0.762","-","1.36"
"2023/07/22","09:12","0.739","-","1.32"
"2023/07/22","09:18","0.716","-","1.34"
"2023/07/22","09:24","0.694","-","1.33"
"2023/07/22","09:30","0.672","-","1.29"
"2023/07/22","09:36","0.651","-","1.23"
"2023/07/22","09:42","0.631","-","1.18"
"2023/07/22","09:48","0.612","-","1.26"
"2023/07/22","09:54","0.593","-","1.23"
"2023/07/22","10:00","0.576","-","1.17"
"2023/07/22","10:06","0.559","-","1.24"
"2023/07/22","10:12","0.544","-","1.09"
"2023/07/22","10:18","0.529","-","1.06"
"2023/07/22","10:24","0.516","-","1.19"
"2023/07/22","10:30","0.503","-","1.11"
"2023/07/22","10:36","0.492","-","1.08"
"2023/07/22","10:42","0.482","-","1.08"
"2023/07/22","10:48","0.474","-","1.06"
"2023/07/22","10:54","0.466","-","1.07"
"2023/07/22","11:00","0.461","-","1.07"
"2023/07/22","11:06","0.456","-","1.02"
"2023/07/22","11:12","0.453","-","0.98"
"2023/07/22","11:18","0.452","-","1.07"
"2023/07/22","11:24","0.452","-","1.07"
"2023/07/22","11:30","0.454","-","1.06"
"2023/07/22","11:36","0.458","-","0.99"
"2023/07/22","11:42","0.463","-","0.98"
"2023/07/22","11:48","0.47","-","1.12"
"2023/07/22","11:54","0.479","-","1.04"
"2023/07/22","12:00","0.49","-","1.06"
"2023/07/22","12:06","0.503","-","1.09"
"2023/07/22","12:12","0.517","-","1.15"
"2023/07/22","12:18","0.533","-","1.04"
"2023/07/22","12:24","0.551","-","1.1"
"2023/07/22","12:30","0.571","-","1.19"
"2023/07/22","12:36","0.593","-","1.17"
"2023/07/22","12:42","0.617","-","1.2"
"2023/07/22","12:48","0.642","-","1.24"
"2023/07/22","12:54","0.669","-","1.21"
"2023/07/22","13:00","0.698","-","1.25"
"2023/07/22","13:06","0.728","-","1.31"
"2023/07/22","13:12","0.76","-","1.37"
"2023/07/22","13:18","0.793","-","1.35"
"2023/07/22","13:24","0.828","-","1.35"
"2023/07/22","13:30","0.863","-","1.46"
"2023/07/22","13:36","0.901","-","1.44"
"2023/07/22","13:42","0.939","-","1.48"
"2023/07/22","13:48","0.978","-","1.51"
"2023/07/22","13:54","1.018","-","1.53"
"2023/07/22","14:00","1.059","-","1.6"
"2023/07/22","14:06","1.101","-","1.63"
"2023/07/22","14:12","1.143","-","1.7"
"2023/07/22","14:18","1.186","-","1.7"
"2023/07/22","14:24","1.229","-","1.75"
"2023/07/22","14:30","1.272","-","1.84"
"2023/07/22","14:36","1.315","-","1.85"
"2023/07/22","14:42","1.359","-","1.82"
"2023/07/22","14:48","1.402","-","1.97"
"2023/07/22","14:54","1.445","-","1.97"
"2023/07/22","15:00","1.488","-","1.95"
"2023/07/22","15:06","1.531","-","2.11"
"2023/07/22","15:12","1.573","-","2.14"
"2023/07/22","15:18","1.615","-","2.02"
"2023/07/22","15:24","1.656","-","2.17"
"2023/07/22","15:30","1.696","-","2.29"
"2023/07/22","15:36","1.736","-","2.29"
"2023/07/22","15:42","1.775","-","2.3"
"2023/07/22","15:48","1.813","-","2.34"
"2023/07/22","15:54","1.85","-","2.36"
"2023/07/22","16:00","1.886","-","2.44"
"2023/07/22","16:06","1.921","-","2.49"
"2023/07/22","16:12","1.955","-","2.44"
"2023/07/22","16:18","1.987","-","2.5"
"2023/07/22","16:24","2.018","-","2.59"
"2023/07/22","16:30","2.048","-","2.61"
"2023/07/22","16:36","2.077","-","2.63"
"2023/07/22","16:42","2.104","-","2.68"
"2023/07/22","16:48","2.129","-","2.69"
"2023/07/22","16:54","2.153","-","2.72"
"2023/07/22","17:00","2.176","-","2.75"
"2023/07/22","17:06","2.196","-","2.77"
"2023/07/22","17:12","2.215","-","2.74"
"2023/07/22","17:18","2.233","-","2.88"
"2023/07/22","17:24","2.248","-","2.88"
"2023/07/22","17:30","2.262","-","2.85"
"2023/07/22","17:36","2.273","-","2.83"
"2023/07/22","17:42","2.283","-","2.87"
"2023/07/22","17:48","2.291","-","2.88"
"2023/07/22","17:54","2.297","-","2.94"
"2023/07/22","18:00","2.301","-","2.87"
"2023/07/22","18:06","2.302","-","2.88"
"2023/07/22","18:12","2.302","-","2.9"
"2023/07/22","18:18","2.3","-","2.88"
"2023/07/22","18:24","2.295","-","2.91"
"2023/07/22","18:30","2.289","-","2.87"
"2023/07/22","18:36","2.28","-","2.89"
"2023/07/22","18:42","2.27","-","2.86"
"2023/07/22","18:48","2.258","-","2.86"
"2023/07/22","18:54","2.243","-","2.81"
"2023/07/22","19:00","2.227","-","2.85"
"2023/07/22","19:06","2.209","-","2.85"
"2023/07/22","19:12","2.189","-","2.77"
"2023/07/22","19:18","2.167","-","2.73"
"2023/07/22","19:24","2.144","-","2.73"
"2023/07/22","19:30","2.119","-","2.72"
"2023/07/22","19:36","2.092","-","2.7"
"2023/07/22","19:42","2.064","-","2.66"
"2023/07/22","19:48","2.034","-","2.64"
"2023/07/22","19:54","2.004","-","2.63"
"2023/07/22","20:00","1.972","-","2.59"
"2023/07/22","20:06","1.939","-","2.58"
"2023/07/22","20:12","1.905","-","2.52"
"2023/07/22","20:18","1.87","-","2.48"
"2023/07/22","20:24","1.834","-","2.49"
"2023/07/22","20:30","1.797","-","2.46"
"2023/07/22","20:36","1.76","-","2.4"
"2023/07/22","20:42","1.722","-","2.32"
"2023/07/22","20:48","1.683","-","2.27"
"2023/07/22","20:54","1.644","-","2.34"
"2023/07/22","21:00","1.605","-","2.31"
"2023/07/22","21:06","1.565","-","2.15"
"2023/07/22","21:12","1.525","-","2.2"
"2023/07/22","21:18","1.486","-","2.14"
"2023/07/22","21:24","1.446","-","2.14"
"2023/07/22","21:30","1.406","-","2.07"
"2023/07/22","21:36","1.366","-","2.02"
"2023/07/22","21:42","1.326","-","1.98"
"2023/07/22","21:48","1.286","-","1.96"
"2023/07/22","21:54","1.247","-","1.97"
"2023/07/22","22:00","1.208","-","1.9"
"2023/07/22","22:06","1.17","-","1.83"
"2023/07/22","22:12","1.132","-","1.78"
"2023/07/22","22:18","1.094","-","1.75"
"2023/07/22","22:24","1.057","-","1.77"
"2023/07/22","22:30","1.021","-","1.64"
"2023/07/22","22:36","0.986","-","1.6"
"2023/07/22","22:42","0.951","-","1.64"
"2023/07/22","22:48","0.917","-","1.59"
"2023/07/22","22:54","0.884","-","1.5"
"2023/07/22","23:00","0.852","-","1.52"
"2023/07/22","23:06","0.821","-","1.48"
